Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
21:00:16:898,0.03,-0.02,-0.99,0.57,-264.50,-71.50,-90.20,166.54
21:00:17:452,0.03,-0.01,-0.98,0.57,-265.20,-71.10,-93.10,167.39
21:00:18:006,0.03,-0.01,-1.00,0.57,-265.60,-71.50,-92.30,167.51
21:00:18:560,0.03,-0.01,-0.99,0.57,-264.70,-72.80,-91.90,167.14
21:00:19:114,0.03,-0.01,-0.99,0.57,-265.60,-72.60,-93.10,167.81
21:00:19:668,0.03,-0.01,-1.00,0.58,-266.80,-72.00,-93.60,168.45
21:00:20:222,0.03,-0.01,-1.01,0.58,-265.60,-72.20,-93.30,167.79
21:00:20:776,0.03,-0.02,-0.99,0.57,-265.40,-72.00,-92.80,167.56
21:00:21:330,0.03,-0.01,-1.00,0.58,-265.70,-72.20,-92.00,167.60
21:00:21:884,0.02,-0.01,-1.00,0.57,-264.90,-72.20,-92.30,167.24
21:00:22:438,0.03,-0.01,-1.00,0.58,-264.00,-72.90,-88.90,166.25
21:00:22:992,0.03,-0.01,-1.00,0.58,-264.20,-73.60,-94.40,167.46
21:00:23:546,0.03,-0.01,-1.00,0.58,-264.00,-72.20,-93.90,167.06
21:00:24:100,0.03,-0.01,-1.00,0.58,-264.80,-71.50,-93.80,167.36
21:00:24:654,0.03,-0.01,-0.99,0.57,-265.00,-73.50,-92.10,167.44
21:00:25:208,0.03,-0.01,-0.99,0.57,-265.40,-71.70,-90.20,167.05
21:00:25:762,0.03,-0.01,-0.99,0.57,-264.60,-72.70,-93.20,167.32
21:00:26:316,0.02,-0.01,-0.99,0.57,-264.00,-72.40,-93.10,166.94
21:00:26:870,0.03,-0.02,-1.00,0.58,-264.50,-72.60,-92.70,167.16
21:00:27:424,0.03,-0.01,-0.99,0.57,-265.60,-70.80,-90.80,167.13
21:00:27:978,0.03,-0.01,-0.99,0.57,-264.40,-72.30,-92.90,167.10
21:00:28:532,0.03,-0.01,-0.99,0.57,-265.30,-72.90,-94.00,167.86
21:00:29:086,0.02,-0.01,-0.99,0.57,-263.60,-72.80,-93.80,166.92
21:00:29:640,0.03,-0.01,-0.99,0.57,-265.60,-73.00,-94.40,168.11
21:00:30:194,0.03,-0.01,-0.99,0.57,-264.10,-72.50,-92.90,166.97
21:00:30:748,0.03,-0.01,-0.99,0.57,-264.30,-72.10,-93.40,167.11
21:00:31:302,0.03,-0.01,-0.99,0.57,-265.70,-71.90,-91.60,167.49
21:00:31:856,0.03,-0.01,-0.99,0.57,-264.00,-73.10,-92.40,166.91
21:00:32:410,0.03,-0.01,-1.00,0.58,-263.90,-73.60,-90.80,166.64
21:00:32:964,0.03,-0.01,-0.99,0.57,-265.50,-72.60,-92.10,167.57
21:00:33:518,0.03,-0.01,-1.00,0.58,-265.00,-73.10,-91.30,167.24
21:00:34:072,0.03,-0.01,-1.00,0.58,-266.20,-72.80,-93.60,168.25
21:00:34:626,0.02,-0.02,-1.00,0.58,-265.00,-72.00,-92.20,167.24
21:00:35:180,0.03,-0.01,-0.99,0.57,-265.50,-72.30,-94.30,167.94
21:00:35:734,0.02,-0.02,-1.00,0.58,-264.30,-73.00,-93.20,167.20
21:00:36:288,0.03,-0.01,-0.99,0.57,-264.40,-72.20,-91.70,166.86
21:00:36:842,0.03,-0.01,-0.99,0.57,-265.10,-73.10,-93.20,167.64
21:00:37:396,0.03,-0.01,-1.00,0.58,-265.20,-73.90,-94.60,168.07
21:00:37:950,0.03,-0.01,-0.99,0.57,-265.10,-73.70,-93.40,167.76
21:00:38:504,0.03,-0.01,-1.00,0.58,-264.30,-72.80,-92.10,166.97
21:00:39:058,0.03,-0.01,-1.00,0.58,-263.70,-72.40,-93.50,166.85
21:00:39:612,0.03,-0.01,-1.00,0.58,-265.10,-71.80,-93.10,167.43
21:00:40:166,0.03,-0.01,-0.99,0.57,-264.10,-70.80,-94.20,166.97
21:00:40:720,0.03,-0.01,-0.99,0.57,-263.80,-72.70,-94.20,167.08
21:00:41:274,0.03,-0.01,-0.99,0.57,-263.70,-71.60,-92.80,166.61
21:00:41:828,0.03,-0.01,-1.00,0.58,-265.60,-71.70,-92.80,167.63
21:00:42:382,0.02,-0.01,-0.99,0.57,-265.30,-72.30,-92.80,167.55
21:00:42:936,0.03,-0.01,-0.99,0.57,-265.30,-72.00,-92.40,167.44
21:00:43:490,0.03,-0.01,-0.99,0.57,-264.30,-72.20,-93.30,167.10
21:00:44:044,0.03,-0.01,-0.99,0.57,-264.80,-72.20,-92.00,167.13
21:00:44:598,0.03,-0.01,-0.99,0.57,-264.60,-73.10,-91.80,167.12
21:00:45:152,0.03,-0.01,-0.99,0.57,-264.80,-73.00,-91.70,167.19
21:00:45:706,0.03,-0.01,-1.00,0.58,-265.60,-72.80,-91.70,167.58
21:00:46:260,0.03,-0.01,-0.99,0.57,-265.10,-72.10,-93.10,167.48
21:00:46:814,0.03,-0.01,-1.00,0.58,-264.80,-71.30,-93.10,167.20
21:00:47:368,0.03,-0.01,-0.99,0.57,-265.40,-72.00,-94.90,167.96
21:00:47:922,0.03,-0.01,-1.00,0.58,-266.50,-73.10,-92.00,168.16
21:00:48:476,0.03,-0.01,-0.99,0.57,-263.50,-72.60,-94.00,166.87
21:00:49:030,0.02,-0.01,-0.99,0.57,-265.80,-71.20,-93.40,167.77
21:00:49:584,0.02,-0.01,-0.99,0.57,-264.90,-72.30,-94.20,167.60
21:00:50:138,0.03,-0.01,-0.99,0.57,-265.30,-73.40,-91.20,167.42
21:00:50:692,0.03,-0.01,-0.99,0.57,-264.70,-72.70,-94.60,167.63
21:00:51:246,0.02,-0.01,-0.99,0.57,-266.60,-71.90,-92.80,168.18
21:00:51:800,0.02,-0.01,-1.00,0.58,-265.00,-72.80,-92.00,167.32
21:00:52:354,0.03,-0.01,-0.99,0.57,-264.90,-72.40,-94.20,167.62
21:00:52:908,0.03,-0.02,-1.00,0.58,-264.50,-72.70,-92.60,167.15
21:00:53:462,0.03,-0.01,-0.99,0.57,-264.90,-73.90,-94.30,167.85
21:00:54:017,0.02,-0.02,-1.00,0.58,-264.00,-72.90,-92.40,166.88
21:00:54:570,0.03,-0.02,-1.00,0.58,-264.10,-72.70,-93.60,167.13
21:00:55:124,0.03,-0.01,-1.00,0.58,-265.20,-72.50,-93.30,167.62
21:00:55:678,0.03,-0.01,-0.99,0.57,-265.50,-72.70,-93.90,167.92
21:00:56:232,0.03,-0.01,-1.00,0.58,-264.80,-72.80,-94.00,167.59
21:00:56:786,0.03,-0.01,-0.99,0.57,-266.00,-73.10,-91.10,167.73
21:00:57:340,0.03,-0.01,-1.00,0.58,-263.30,-73.50,-93.30,166.77
21:00:57:894,0.03,-0.01,-1.00,0.57,-265.80,-73.40,-91.90,167.81
21:00:58:450,0.03,-0.01,-0.99,0.57,-264.60,-73.90,-91.10,167.11
21:00:59:002,0.03,-0.01,-1.00,0.58,-264.80,-72.10,-93.50,167.39
21:00:59:556,0.03,-0.01,-0.99,0.57,-263.90,-73.20,-95.00,167.36
21:01:00:110,0.03,-0.01,-1.00,0.58,-264.90,-74.20,-92.60,167.58
21:01:00:664,0.03,-0.01,-0.99,0.57,-264.80,-73.60,-92.80,167.48
21:01:01:218,0.03,-0.02,-0.99,0.57,-263.60,-74.10,-93.10,166.98
21:01:01:772,0.02,-0.02,-1.00,0.58,-264.90,-73.50,-91.60,167.30
21:01:02:326,0.03,-0.01,-1.00,0.58,-264.40,-70.40,-93.50,166.94
21:01:02:880,0.03,-0.01,-0.99,0.57,-265.10,-72.10,-92.30,167.33
21:01:03:434,0.03,-0.01,-1.00,0.58,-263.20,-71.70,-91.70,166.16
21:01:03:988,0.03,-0.01,-0.99,0.57,-265.70,-71.70,-93.70,167.85
21:01:04:542,0.03,-0.01,-1.00,0.57,-265.40,-71.20,-92.00,167.30
21:01:05:096,0.02,-0.01,-0.99,0.57,-265.40,-71.40,-92.10,167.35
21:01:05:650,0.03,-0.01,-1.00,0.58,-265.30,-74.20,-93.00,167.87
21:01:06:204,0.03,-0.02,-0.99,0.57,-265.00,-71.70,-92.70,167.29
21:01:06:758,0.03,-0.02,-1.00,0.58,-264.90,-72.70,-94.30,167.68
21:01:07:312,0.03,-0.01,-1.00,0.58,-264.20,-73.70,-95.10,167.61
21:01:07:866,0.03,-0.01,-1.00,0.58,-263.70,-74.60,-94.00,167.27
21:01:08:420,0.03,-0.01,-0.99,0.57,-264.50,-72.60,-93.10,167.23
21:01:08:979,0.03,-0.01,-0.99,0.57,-263.60,-72.20,-93.50,166.77
21:01:09:528,0.03,-0.01,-0.99,0.57,-264.00,-72.00,-95.70,167.37
21:01:10:082,0.03,-0.01,-0.99,0.57,-264.50,-73.30,-93.20,167.35
21:01:10:636,0.03,-0.01,-0.99,0.57,-264.90,-71.50,-93.20,167.30
21:01:11:190,0.03,-0.01,-1.00,0.57,-264.80,-73.00,-94.20,167.65
21:01:11:744,0.02,-0.01,-1.00,0.58,-264.40,-71.70,-93.20,167.07
21:01:12:298,0.02,-0.01,-1.00,0.58,-265.80,-72.90,-91.60,167.68
21:01:12:852,0.03,-0.01,-1.00,0.58,-263.70,-72.70,-92.30,166.68
21:01:13:406,0.03,-0.02,-0.99,0.57,-265.10,-72.20,-93.20,167.51
21:01:13:960,0.03,-0.01,-1.00,0.58,-264.30,-71.40,-93.10,166.95
21:01:14:514,0.03,-0.02,-0.99,0.57,-263.10,-73.10,-92.40,166.44
21:01:15:068,0.03,-0.01,-0.99,0.57,-263.80,-73.00,-93.30,166.96
21:01:15:622,0.03,-0.01,-0.99,0.57,-265.90,-72.30,-91.40,167.61
21:01:16:176,0.03,-0.01,-1.00,0.58,-264.80,-74.30,-93.10,167.64
21:01:16:730,0.03,-0.01,-0.99,0.57,-265.00,-72.50,-92.60,167.39
21:01:17:284,0.03,-0.01,-1.00,0.58,-265.00,-72.40,-92.80,167.41
21:01:17:838,0.03,-0.01,-0.99,0.57,-263.60,-72.60,-92.20,166.59
21:01:18:392,0.03,-0.01,-1.00,0.58,-265.60,-72.30,-94.00,167.94
21:01:18:946,0.02,-0.01,-1.00,0.58,-265.90,-73.30,-93.90,168.22
21:01:19:505,0.03,-0.01,-0.99,0.57,-264.70,-73.10,-94.30,167.63
21:01:20:054,0.03,-0.01,-0.99,0.57,-263.10,-73.30,-93.10,166.60
21:01:20:608,0.03,-0.01,-1.00,0.58,-265.00,-73.00,-93.60,167.65
21:01:21:162,0.03,-0.01,-0.99,0.57,-263.90,-73.40,-90.90,166.63
21:01:21:717,0.02,-0.01,-0.99,0.57,-264.80,-72.60,-90.90,166.99
21:01:22:270,0.03,-0.01,-0.99,0.57,-265.30,-72.60,-93.40,167.71
21:01:22:824,0.03,-0.01,-0.99,0.57,-265.50,-72.20,-92.30,167.55
21:01:23:378,0.02,-0.02,-0.99,0.57,-264.90,-72.40,-91.40,167.10
21:01:23:932,0.03,-0.01,-1.00,0.58,-266.20,-71.90,-93.30,168.06
21:01:24:486,0.02,-0.02,-0.99,0.57,-265.20,-73.60,-91.70,167.49
21:01:25:040,0.03,-0.01,-1.00,0.58,-266.40,-73.30,-91.70,168.08
21:01:25:594,0.03,-0.02,-0.99,0.57,-265.80,-72.70,-93.50,168.01
21:01:26:148,0.03,-0.02,-0.99,0.57,-264.50,-73.70,-93.30,167.43
21:01:26:702,0.02,-0.02,-1.00,0.58,-266.70,-72.80,-91.60,168.15
21:01:27:256,0.03,-0.01,-1.00,0.58,-264.70,-72.10,-94.90,167.60
21:01:27:810,0.02,-0.02,-0.99,0.57,-264.80,-73.70,-91.60,167.27
21:01:28:364,0.03,-0.01,-0.99,0.57,-264.60,-72.60,-95.40,167.72
21:01:28:918,0.03,-0.02,-0.99,0.57,-264.90,-73.70,-91.20,167.25
21:01:29:472,0.03,-0.01,-1.00,0.58,-265.50,-72.10,-92.20,167.52
21:01:30:026,0.03,-0.01,-0.99,0.57,-266.00,-72.80,-91.50,167.76
21:01:30:580,0.03,-0.01,-1.00,0.58,-265.10,-73.10,-93.90,167.77
21:01:31:134,0.03,-0.01,-0.99,0.57,-264.50,-74.00,-92.60,167.34
21:01:31:688,0.03,-0.01,-1.00,0.58,-264.60,-72.90,-92.90,167.29
21:01:32:242,0.03,-0.01,-1.00,0.58,-265.60,-72.50,-92.80,167.74
21:01:32:796,0.02,-0.01,-0.99,0.57,-264.80,-72.60,-93.30,167.43
21:01:33:350,0.03,-0.01,-0.99,0.57,-264.90,-73.10,-94.70,167.81
21:01:33:904,0.02,-0.01,-0.99,0.57,-263.80,-70.50,-91.40,166.25
21:01:34:458,0.03,-0.01,-0.99,0.57,-264.40,-73.00,-91.50,166.94
21:01:35:012,0.03,-0.01,-0.99,0.57,-265.40,-72.90,-92.40,167.62
21:01:35:566,0.03,-0.01,-1.00,0.57,-264.80,-73.50,-93.00,167.50
21:01:36:120,0.03,-0.01,-1.00,0.58,-266.10,-73.30,-93.40,168.23
21:01:36:674,0.03,-0.01,-1.00,0.58,-264.40,-72.40,-95.30,167.56
21:01:37:228,0.02,-0.01,-0.99,0.57,-263.30,-73.70,-91.90,166.54
21:01:37:783,0.03,-0.01,-0.99,0.57,-263.90,-71.70,-95.10,167.16
21:01:38:336,0.02,-0.01,-0.99,0.57,-262.90,-72.80,-93.00,166.40
21:01:38:890,0.02,-0.01,-1.00,0.58,-265.30,-72.10,-93.60,167.67
21:01:39:445,0.03,-0.02,-1.00,0.58,-263.50,-71.50,-93.50,166.62
21:01:39:998,0.03,-0.01,-0.99,0.57,-266.40,-72.20,-93.80,168.31
21:01:40:553,0.03,-0.01,-1.00,0.58,-263.30,-74.30,-94.40,167.09
21:01:41:107,0.03,-0.01,-0.99,0.57,-264.80,-73.40,-92.30,167.36
21:01:41:660,0.03,-0.01,-1.00,0.58,-263.90,-73.30,-93.80,167.15
21:01:42:215,0.03,-0.01,-0.99,0.57,-265.30,-72.40,-92.30,167.48
21:01:42:769,0.03,-0.01,-1.00,0.58,-265.00,-71.90,-93.60,167.49
21:01:43:323,0.03,-0.02,-0.96,0.55,-264.80,-72.90,-92.00,167.23
21:01:43:877,0.02,-0.01,-1.00,0.58,-264.30,-73.50,-91.60,166.98
21:01:44:431,0.03,-0.01,-0.99,0.57,-264.60,-73.20,-93.70,167.48
21:01:44:985,0.03,-0.01,-1.00,0.58,-264.60,-72.60,-93.30,167.32
21:01:45:539,0.03,-0.01,-1.00,0.58,-265.70,-73.00,-94.00,168.09
21:01:46:093,0.03,-0.01,-0.99,0.57,-264.60,-73.20,-93.50,167.45
21:01:46:647,0.03,-0.01,-1.00,0.58,-264.30,-72.30,-91.20,166.73
21:01:47:201,0.03,-0.01,-0.99,0.57,-265.30,-73.00,-95.10,168.08
21:01:47:755,0.03,-0.01,-1.00,0.58,-264.70,-70.90,-92.10,166.91
21:01:48:309,0.03,-0.01,-1.00,0.58,-265.30,-72.60,-91.10,167.29
21:01:48:863,0.03,-0.01,-0.99,0.57,-266.70,-73.20,-91.20,168.13
21:01:49:417,0.03,-0.01,-0.99,0.57,-265.60,-73.10,-92.30,167.74
21:01:49:971,0.03,-0.01,-1.00,0.57,-265.30,-72.50,-91.90,167.42
21:01:50:525,0.03,-0.01,-0.99,0.57,-266.00,-72.80,-92.90,168.01
21:01:51:079,0.03,-0.02,-0.99,0.57,-263.90,-73.20,-91.50,166.71
21:01:51:633,0.02,-0.01,-0.99,0.57,-265.90,-72.20,-93.20,167.93
21:01:52:187,0.03,-0.01,-1.00,0.58,-265.60,-74.10,-92.20,167.86
21:01:52:741,0.03,-0.01,-0.99,0.57,-264.10,-72.20,-93.20,166.98
21:01:53:294,0.03,0.00,-1.12,0.65,-265.00,-72.30,-94.20,167.66
21:01:53:848,0.03,-0.02,-1.01,0.58,-264.10,-72.40,-93.10,166.99
21:01:54:402,0.02,-0.02,-1.00,0.58,-265.40,-73.00,-91.10,167.40
21:01:54:956,0.03,-0.01,-1.00,0.58,-265.70,-71.90,-94.00,167.93
21:01:55:512,0.02,-0.01,-0.98,0.57,-263.70,-73.50,-92.10,166.76
21:01:56:064,0.03,-0.02,-1.02,0.59,-266.50,-72.00,-91.00,167.82
21:01:56:618,0.03,-0.01,-0.99,0.57,-265.90,-72.60,-93.90,168.12
21:01:57:172,0.03,-0.01,-0.99,0.57,-264.90,-73.00,-92.00,167.30
21:01:57:726,0.03,-0.01,-1.00,0.58,-264.10,-73.30,-91.50,166.83
21:01:58:280,0.03,-0.01,-0.99,0.57,-265.70,-72.10,-94.00,167.96
21:01:58:834,0.03,-0.01,-0.99,0.57,-264.70,-72.40,-93.00,167.29
21:01:59:388,0.03,-0.01,-0.99,0.57,-265.20,-72.80,-92.60,167.54
21:01:59:942,0.03,-0.01,-1.00,0.58,-265.10,-72.40,-92.10,167.33
21:02:00:496,0.02,-0.02,-0.99,0.57,-263.60,-71.50,-94.50,166.86
21:02:01:053,0.03,-0.01,-1.00,0.58,-265.90,-72.90,-90.80,167.59
21:02:01:604,0.03,-0.01,-1.00,0.58,-264.60,-72.50,-90.70,166.83
21:02:02:158,0.03,-0.01,-0.99,0.57,-264.90,-72.70,-93.80,167.59
21:02:02:712,0.03,-0.01,-0.99,0.57,-265.20,-71.70,-92.80,167.42
21:02:03:266,0.03,-0.01,-1.00,0.58,-264.20,-71.20,-93.00,166.85
21:02:03:820,0.03,-0.01,-1.00,0.57,-264.50,-73.50,-89.20,166.65
21:02:04:374,0.03,-0.01,-0.99,0.57,-266.40,-72.00,-94.10,168.33
21:02:04:928,0.03,-0.01,-0.99,0.57,-266.00,-73.30,-92.50,168.01
21:02:05:482,0.03,-0.01,-1.00,0.58,-265.20,-72.10,-92.30,167.38
21:02:06:043,0.03,-0.01,-0.99,0.57,-264.30,-72.10,-92.30,166.91
21:02:06:590,0.03,-0.01,-0.99,0.57,-264.50,-73.20,-90.80,166.90
21:02:07:144,0.03,-0.01,-1.00,0.58,-264.80,-73.40,-91.30,167.17
21:02:07:698,0.03,-0.01,-0.99,0.57,-264.30,-72.40,-94.80,167.41
21:02:08:252,0.03,-0.01,-1.00,0.58,-263.90,-72.90,-93.50,167.03
21:02:08:806,0.03,-0.01,-1.00,0.58,-265.90,-72.60,-94.60,168.25
21:02:09:360,0.02,-0.01,-0.99,0.57,-265.20,-72.60,-92.30,167.45
21:02:09:914,0.03,-0.01,-0.99,0.57,-263.70,-70.90,-92.80,166.51
21:02:10:468,0.03,-0.01,-1.00,0.58,-264.30,-70.60,-92.90,166.80
21:02:11:022,0.03,-0.01,-1.00,0.58,-263.60,-72.60,-92.10,166.57
21:02:11:576,0.03,-0.01,-0.99,0.57,-265.20,-72.00,-93.30,167.55
21:02:12:130,0.03,-0.02,-1.00,0.58,-265.20,-71.50,-92.50,167.33
21:02:12:684,0.03,-0.01,-1.00,0.58,-264.60,-71.90,-92.10,167.00
21:02:13:238,0.02,-0.01,-0.99,0.57,-264.10,-72.90,-93.20,167.08
21:02:13:792,0.03,-0.01,-0.99,0.57,-265.50,-73.40,-91.60,167.60
21:02:14:346,0.03,-0.00,-0.99,0.57,-264.40,-71.80,-92.90,167.03
21:02:14:900,0.03,-0.02,-0.99,0.57,-264.50,-73.40,-92.00,167.14
21:02:15:454,0.03,-0.01,-0.99,0.57,-264.70,-71.90,-94.00,167.40
21:02:16:008,0.04,-0.02,-1.00,0.58,-264.40,-72.70,-93.80,167.32
21:02:16:562,0.03,-0.01,-0.99,0.57,-265.10,-72.00,-92.50,167.35
21:02:17:116,0.03,-0.01,-0.99,0.57,-265.90,-72.20,-91.10,167.55
21:02:17:670,0.03,-0.01,-0.99,0.57,-265.00,-72.10,-92.50,167.31
21:02:18:224,0.03,-0.01,-0.99,0.57,-265.60,-72.20,-93.60,167.85
21:02:18:778,0.03,-0.01,-1.00,0.58,-264.90,-71.30,-94.10,167.44
21:02:19:332,0.03,-0.01,-0.99,0.57,-266.30,-74.90,-94.50,168.78
21:02:19:886,0.02,-0.02,-0.98,0.57,-264.60,-72.70,-94.40,167.54
21:02:20:440,0.03,-0.01,-0.99,0.57,-266.50,-73.80,-92.90,168.42
21:02:20:994,0.02,-0.01,-0.99,0.57,-265.80,-72.40,-93.00,167.87
21:02:21:548,0.03,-0.01,-1.00,0.58,-265.60,-71.20,-92.10,167.43
21:02:22:102,0.03,-0.01,-0.99,0.57,-264.00,-73.00,-91.70,166.77
21:02:22:656,0.03,-0.01,-0.99,0.57,-264.30,-71.60,-92.10,166.80
21:02:23:210,0.03,-0.01,-1.00,0.58,-264.90,-72.90,-93.40,167.54
21:02:23:764,0.03,-0.01,-0.99,0.57,-263.80,-72.40,-93.00,166.81
21:02:24:318,0.03,-0.01,-1.00,0.58,-264.40,-72.00,-92.70,167.02
21:02:24:872,0.03,-0.01,-1.00,0.58,-265.30,-71.80,-88.40,166.69
21:02:25:426,0.03,-0.01,-1.00,0.58,-263.60,-71.40,-94.10,166.77
21:02:25:980,0.02,-0.01,-0.99,0.57,-264.90,-72.50,-94.50,167.69
21:02:26:535,0.03,-0.01,-0.99,0.57,-265.00,-73.80,-93.90,167.82
21:02:27:088,0.03,-0.01,-1.00,0.58,-264.80,-72.60,-91.50,167.09
21:02:27:642,0.03,-0.01,-0.99,0.57,-266.60,-72.00,-94.30,168.48
21:02:28:196,0.03,-0.01,-1.00,0.58,-263.70,-72.00,-93.40,166.78
21:02:28:750,0.03,-0.01,-0.99,0.57,-263.90,-71.60,-92.60,166.68
21:02:29:304,0.03,-0.01,-0.99,0.57,-265.20,-72.10,-94.30,167.75
21:02:29:858,0.03,-0.01,-0.99,0.57,-265.20,-72.30,-92.70,167.48
21:02:30:412,0.03,-0.01,-0.99,0.57,-264.80,-72.70,-93.90,167.55
21:02:30:966,0.03,-0.01,-1.00,0.58,-266.30,-71.50,-93.00,168.00
21:02:31:525,0.03,-0.01,-1.00,0.58,-263.90,-73.10,-93.70,167.10
21:02:32:074,0.03,-0.01,-0.99,0.57,-265.70,-72.80,-92.30,167.75
21:02:32:628,0.02,-0.01,-0.99,0.57,-265.00,-72.50,-94.00,167.65
21:02:33:182,0.03,-0.01,-0.99,0.57,-264.50,-72.50,-92.80,167.16
21:02:33:736,0.03,-0.01,-1.00,0.58,-266.70,-71.80,-90.20,167.75
21:02:34:290,0.03,-0.01,-0.99,0.57,-263.80,-72.40,-93.20,166.85
21:02:34:844,0.03,-0.01,-0.99,0.57,-265.30,-72.10,-93.40,167.64
21:02:35:398,0.03,-0.01,-0.99,0.57,-264.00,-74.20,-94.60,167.48
21:02:35:952,0.02,-0.02,-0.99,0.57,-265.00,-72.00,-92.90,167.37
21:02:36:506,0.03,-0.01,-1.00,0.58,-264.80,-71.30,-93.00,167.18
21:02:37:060,0.03,-0.01,-0.99,0.57,-265.10,-72.80,-93.90,167.73
21:02:37:614,0.03,-0.01,-1.00,0.58,-264.60,-71.60,-94.30,167.36
21:02:38:168,0.03,-0.00,-0.99,0.57,-265.40,-72.20,-92.60,167.56
21:02:38:722,0.03,-0.01,-1.00,0.58,-264.20,-71.80,-91.80,166.72
21:02:39:276,0.03,-0.01,-0.98,0.57,-264.10,-73.20,-95.00,167.46
21:02:39:830,0.03,-0.01,-1.00,0.58,-264.40,-71.00,-94.20,167.15
21:02:40:384,0.03,-0.01,-0.99,0.57,-265.10,-73.80,-92.80,167.67
21:02:40:938,0.03,-0.01,-0.99,0.57,-265.40,-73.20,-93.30,167.83
21:02:41:492,0.03,-0.01,-0.99,0.57,-264.80,-73.50,-93.70,167.63
21:02:42:048,0.03,-0.01,-0.99,0.57,-263.50,-72.30,-92.80,166.60
21:02:42:600,0.03,-0.01,-1.00,0.58,-264.60,-73.10,-92.50,167.25
21:02:43:154,0.03,-0.02,-0.99,0.57,-265.60,-73.30,-92.70,167.84
21:02:43:708,0.03,-0.01,-1.00,0.58,-265.10,-73.40,-91.00,167.28
21:02:44:262,0.03,-0.01,-1.00,0.58,-263.80,-71.50,-90.70,166.26
21:02:44:817,0.03,-0.01,-0.99,0.57,-266.40,-72.40,-92.60,168.11
21:02:45:370,0.03,-0.01,-0.99,0.57,-264.80,-71.60,-91.20,166.90
21:02:45:924,0.03,-0.01,-1.00,0.58,-265.70,-72.40,-91.90,167.61
21:02:46:478,0.03,-0.01,-0.99,0.57,-265.20,-72.50,-92.20,167.42
21:02:47:032,0.03,-0.01,-1.00,0.58,-265.30,-72.70,-91.60,167.39
21:02:47:586,0.03,-0.01,-1.00,0.58,-265.70,-72.00,-91.10,167.41
21:02:48:140,0.03,-0.01,-1.00,0.58,-265.50,-72.10,-91.90,167.47
21:02:48:694,0.03,-0.01,-1.00,0.58,-265.20,-72.30,-90.80,167.14
21:02:49:248,0.03,-0.01,-0.99,0.57,-267.00,-72.90,-91.50,168.30
21:02:49:802,0.03,-0.01,-0.99,0.57,-264.30,-73.60,-90.50,166.79
21:02:50:356,0.03,-0.01,-0.99,0.57,-266.50,-71.80,-92.40,168.04
21:02:50:910,0.03,-0.01,-1.00,0.58,-265.80,-72.40,-91.70,167.63
21:02:51:464,0.03,-0.01,-0.99,0.57,-265.30,-72.50,-90.10,167.09
21:02:52:018,0.03,-0.01,-1.00,0.58,-264.90,-73.60,-91.70,167.33
21:02:52:576,0.03,-0.01,-0.99,0.57,-266.60,-72.30,-92.60,168.20
21:02:53:126,0.03,-0.01,-1.00,0.58,-266.10,-72.90,-93.20,168.14
21:02:53:680,0.03,-0.02,-0.99,0.57,-265.10,-71.90,-91.70,167.19
21:02:54:234,0.03,-0.01,-1.00,0.58,-266.30,-72.90,-94.40,168.47
21:02:54:788,0.03,-0.01,-1.00,0.58,-265.40,-72.90,-90.50,167.27
21:02:55:342,0.02,-0.01,-0.99,0.57,-265.20,-71.30,-94.00,167.58
21:02:55:896,0.03,-0.02,-0.99,0.57,-265.00,-73.60,-92.00,167.44
21:02:56:450,0.03,-0.01,-0.99,0.57,-263.20,-72.60,-92.40,166.42
21:02:57:004,0.03,-0.01,-0.99,0.57,-265.40,-72.70,-92.10,167.54
21:02:57:558,0.03,-0.01,-0.99,0.57,-265.40,-74.00,-90.90,167.51
21:02:58:112,0.03,-0.02,-0.99,0.57,-265.00,-71.80,-92.30,167.23
21:02:58:666,0.03,-0.01,-1.00,0.58,-265.00,-71.30,-91.60,167.03
21:02:59:220,0.03,-0.01,-1.00,0.58,-267.30,-70.50,-94.00,168.58
21:02:59:774,0.03,-0.01,-1.00,0.58,-265.40,-72.90,-92.20,167.58
21:03:00:328,0.02,-0.01,-0.99,0.57,-265.80,-71.80,-92.90,167.76
21:03:00:882,0.03,-0.01,-1.00,0.58,-264.30,-71.70,-93.40,167.05
21:03:01:436,0.03,-0.01,-1.00,0.58,-265.10,-72.70,-91.40,167.25
21:03:01:991,0.03,-0.01,-1.00,0.58,-265.10,-72.90,-92.40,167.46
21:03:02:544,0.03,-0.01,-1.00,0.58,-265.50,-71.70,-93.30,167.67
21:03:03:098,0.03,-0.01,-0.99,0.57,-265.70,-72.70,-92.50,167.77
21:03:03:652,0.03,-0.01,-0.99,0.57,-264.70,-71.90,-92.00,167.03
21:03:04:206,0.03,-0.01,-0.99,0.57,-266.20,-73.60,-91.10,167.91
21:03:04:760,0.03,-0.01,-0.99,0.57,-266.30,-73.30,-92.60,168.19
21:03:05:314,0.03,-0.01,-0.99,0.57,-265.20,-72.80,-92.30,167.48
21:03:05:869,0.03,-0.01,-0.99,0.57,-264.70,-72.50,-92.20,167.16
21:03:06:422,0.02,-0.01,-0.99,0.57,-265.40,-73.10,-91.30,167.45
21:03:06:976,0.03,-0.02,-1.00,0.58,-265.20,-72.60,-90.90,167.20
21:03:07:531,0.03,-0.02,-0.99,0.57,-265.30,-72.30,-94.30,167.83
21:03:08:084,0.03,-0.01,-0.99,0.57,-266.70,-72.60,-92.60,168.30
