Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
20:30:12:951,0.02,-0.02,-0.99,0.57,-255.60,-78.00,-92.10,163.19
20:30:13:505,0.02,-0.01,-1.00,0.58,-255.20,-79.50,-92.00,163.21
20:30:14:059,0.03,-0.02,-1.01,0.58,-254.40,-79.50,-92.50,162.89
20:30:14:614,0.02,-0.01,-0.99,0.57,-254.30,-80.40,-91.50,162.79
20:30:15:167,0.03,-0.01,-1.00,0.58,-255.80,-78.80,-92.90,163.58
20:30:15:721,0.02,-0.01,-1.00,0.58,-255.80,-79.80,-90.30,163.25
20:30:16:275,0.02,-0.01,-0.99,0.57,-254.70,-78.00,-91.80,162.67
20:30:16:829,0.02,-0.01,-1.00,0.57,-255.30,-79.80,-94.90,163.86
20:30:17:383,0.02,-0.02,-1.01,0.58,-256.50,-78.90,-93.50,164.07
20:30:17:937,0.03,-0.02,-0.99,0.57,-254.40,-77.60,-92.40,162.56
20:30:18:491,0.03,-0.01,-0.99,0.57,-253.90,-78.30,-93.30,162.58
20:30:19:045,0.02,-0.01,-1.00,0.58,-254.80,-78.30,-92.00,162.81
20:30:19:599,0.03,-0.01,-0.99,0.57,-254.40,-78.80,-91.50,162.58
20:30:20:153,0.02,-0.01,-1.00,0.58,-254.50,-79.00,-92.00,162.76
20:30:20:707,0.02,-0.01,-0.99,0.57,-254.70,-78.50,-91.70,162.73
20:30:21:261,0.02,-0.01,-1.00,0.58,-256.60,-79.80,-92.10,164.01
20:30:21:815,0.02,-0.01,-0.99,0.57,-257.10,-79.40,-91.90,164.16
20:30:22:369,0.02,-0.01,-1.00,0.58,-255.40,-79.00,-91.30,163.10
20:30:22:923,0.02,-0.01,-0.99,0.57,-254.60,-78.70,-92.90,162.94
20:30:23:477,0.02,-0.01,-0.99,0.57,-254.70,-79.10,-90.70,162.64
20:30:24:031,0.02,-0.01,-1.00,0.57,-255.80,-81.10,-91.90,163.76
20:30:24:585,0.02,-0.02,-0.99,0.57,-255.70,-78.40,-92.60,163.41
20:30:25:141,0.03,-0.01,-0.99,0.57,-255.80,-79.10,-91.50,163.36
20:30:25:693,0.02,-0.01,-0.99,0.57,-254.00,-78.70,-90.60,162.19
20:30:26:247,0.01,-0.01,-0.99,0.57,-254.40,-79.10,-94.90,163.28
20:30:26:801,0.02,-0.02,-1.00,0.58,-254.30,-79.40,-93.70,163.05
20:30:27:355,0.03,-0.01,-1.00,0.58,-255.00,-78.70,-92.50,163.07
20:30:27:909,0.02,-0.01,-0.99,0.57,-256.50,-79.20,-91.00,163.65
20:30:28:463,0.03,-0.01,-0.99,0.57,-254.20,-79.30,-92.40,162.73
20:30:29:017,0.03,-0.01,-1.00,0.58,-255.60,-80.00,-88.00,162.76
20:30:29:571,0.02,-0.01,-1.00,0.58,-254.20,-79.50,-92.00,162.69
20:30:30:125,0.02,-0.01,-0.99,0.57,-256.10,-79.90,-90.70,163.50
20:30:30:679,0.02,-0.01,-0.99,0.57,-255.60,-78.70,-93.30,163.53
20:30:31:233,0.02,-0.01,-0.99,0.57,-255.70,-79.30,-90.80,163.21
20:30:31:787,0.02,-0.01,-0.99,0.57,-255.30,-78.60,-91.50,163.02
20:30:32:341,0.02,-0.01,-0.99,0.57,-254.70,-80.20,-91.60,162.99
20:30:32:895,0.02,-0.01,-1.00,0.58,-254.50,-78.50,-91.50,162.59
20:30:33:449,0.02,-0.01,-0.99,0.57,-254.90,-79.50,-93.00,163.24
20:30:34:003,0.02,-0.01,-1.00,0.58,-255.80,-79.70,-91.00,163.37
20:30:34:557,0.02,-0.02,-0.99,0.57,-254.00,-78.80,-90.60,162.21
20:30:35:111,0.02,-0.02,-1.00,0.58,-255.00,-78.40,-93.40,163.19
20:30:35:670,0.02,-0.02,-0.99,0.57,-255.60,-79.50,-93.60,163.72
20:30:36:219,0.02,-0.01,-1.00,0.58,-255.60,-79.40,-91.00,163.21
20:30:36:773,0.02,-0.01,-1.00,0.58,-257.60,-79.00,-93.50,164.66
20:30:37:328,0.02,-0.02,-1.00,0.58,-255.20,-79.00,-90.90,162.92
20:30:37:881,0.02,-0.01,-0.99,0.57,-255.60,-79.70,-92.80,163.60
20:30:38:435,0.02,-0.01,-1.00,0.58,-254.50,-79.40,-91.50,162.73
20:30:38:990,0.02,-0.01,-1.00,0.58,-252.90,-78.80,-93.30,162.14
20:30:39:543,0.02,-0.01,-0.99,0.57,-254.90,-80.10,-93.40,163.42
20:30:40:097,0.02,-0.01,-0.99,0.57,-253.80,-78.10,-91.00,162.06
20:30:40:652,0.02,-0.01,-0.99,0.57,-256.00,-79.10,-91.40,163.45
20:30:41:206,0.02,-0.02,-0.99,0.57,-256.10,-78.80,-91.60,163.49
20:30:41:760,0.03,-0.01,-0.99,0.57,-255.10,-78.40,-94.40,163.44
20:30:42:314,0.02,-0.02,-0.99,0.57,-256.10,-79.50,-95.40,164.33
20:30:42:868,0.02,-0.02,-0.99,0.57,-255.40,-79.20,-92.20,163.30
20:30:43:421,0.02,-0.01,-0.99,0.57,-255.60,-78.80,-90.70,163.06
20:30:43:976,0.03,-0.01,-1.02,0.59,-255.60,-80.10,-92.20,163.55
20:30:44:530,0.02,-0.01,-0.99,0.57,-255.20,-79.20,-92.20,163.20
20:30:45:083,0.02,-0.01,-0.99,0.57,-254.70,-80.40,-93.80,163.44
20:30:45:638,0.01,-0.01,-1.00,0.58,-255.80,-78.10,-94.10,163.69
20:30:46:192,0.02,-0.01,-1.00,0.57,-254.90,-78.60,-92.90,163.08
20:30:46:746,0.02,-0.01,-1.00,0.58,-255.90,-79.70,-92.70,163.74
20:30:47:300,0.02,-0.01,-1.00,0.58,-255.40,-79.90,-93.70,163.70
20:30:47:854,0.02,-0.01,-1.00,0.58,-253.80,-79.00,-95.20,163.01
20:30:48:408,0.02,-0.01,-1.00,0.58,-256.20,-79.10,-90.90,163.46
20:30:48:962,0.02,-0.01,-0.99,0.57,-254.10,-79.70,-92.70,162.80
20:30:49:516,0.03,-0.01,-0.99,0.57,-255.30,-79.00,-90.50,162.90
20:30:50:070,0.02,-0.02,-1.00,0.58,-254.70,-78.40,-91.70,162.71
20:30:50:624,0.03,-0.01,-1.01,0.58,-254.40,-79.10,-92.40,162.80
20:30:51:178,0.03,-0.01,-1.00,0.58,-256.90,-78.50,-93.60,164.24
20:30:51:732,0.02,-0.01,-0.99,0.57,-255.40,-79.10,-91.10,163.08
20:30:52:286,0.03,-0.02,-1.00,0.58,-253.60,-79.10,-91.90,162.29
20:30:52:840,0.02,-0.01,-1.04,0.60,-256.70,-78.80,-93.80,164.22
20:30:53:394,0.02,-0.01,-0.99,0.57,-255.00,-79.40,-92.80,163.24
20:30:53:948,0.02,-0.01,-1.00,0.58,-255.40,-78.80,-91.30,163.07
20:30:54:502,0.02,-0.02,-0.97,0.56,-256.20,-78.80,-94.70,164.13
20:30:55:056,0.02,-0.01,-0.99,0.57,-253.60,-78.20,-93.40,162.43
20:30:55:610,0.02,-0.01,-0.99,0.57,-255.60,-80.10,-91.90,163.50
20:30:56:164,0.02,-0.01,-0.99,0.57,-254.80,-78.30,-93.30,163.05
20:30:56:718,0.02,-0.01,-1.00,0.58,-255.00,-78.10,-93.30,163.13
20:30:57:272,0.02,-0.01,-0.99,0.57,-255.90,-78.90,-94.50,163.95
20:30:57:826,0.02,-0.01,-0.99,0.57,-255.70,-78.70,-92.10,163.36
20:30:58:380,0.02,-0.01,-1.00,0.58,-256.20,-78.10,-93.00,163.69
20:30:58:934,0.02,-0.01,-0.99,0.57,-254.00,-79.80,-93.40,162.90
20:30:59:488,0.02,-0.01,-1.00,0.58,-255.90,-78.70,-91.90,163.43
20:31:00:042,0.02,-0.02,-1.01,0.58,-255.90,-78.80,-91.40,163.35
20:31:00:596,0.02,-0.01,-0.99,0.57,-258.10,-79.80,-90.70,164.53
20:31:01:153,0.02,-0.01,-1.00,0.58,-256.80,-78.80,-93.00,164.12
20:31:01:704,0.02,-0.01,-1.00,0.58,-255.70,-77.90,-93.90,163.57
20:31:02:258,0.02,-0.01,-0.99,0.57,-255.20,-78.90,-92.20,163.15
20:31:02:812,0.02,-0.01,-0.99,0.57,-255.70,-79.40,-90.80,163.23
20:31:03:366,0.03,-0.01,-0.99,0.57,-256.10,-80.00,-91.50,163.67
20:31:03:920,0.02,-0.01,-0.99,0.57,-254.60,-79.80,-92.80,163.10
20:31:04:474,0.02,-0.01,-0.99,0.57,-255.50,-79.60,-92.30,163.44
20:31:05:028,0.02,-0.01,-1.00,0.57,-254.80,-78.60,-89.70,162.43
20:31:05:582,0.02,-0.01,-1.00,0.58,-255.30,-78.90,-91.00,162.98
20:31:06:136,0.02,-0.01,-0.99,0.57,-255.70,-78.00,-92.20,163.27
20:31:06:690,0.02,-0.01,-0.99,0.57,-255.30,-80.10,-91.30,163.23
20:31:07:244,0.03,-0.01,-1.00,0.57,-254.50,-79.30,-93.00,163.00
20:31:07:798,0.02,-0.01,-1.00,0.58,-255.00,-79.60,-91.20,162.97
20:31:08:352,0.02,-0.02,-0.99,0.57,-255.50,-78.60,-92.20,163.26
20:31:08:906,0.02,-0.01,-0.99,0.57,-255.60,-78.60,-93.40,163.54
20:31:09:460,0.02,-0.01,-1.00,0.58,-254.90,-78.00,-93.00,163.00
20:31:10:014,0.02,-0.02,-0.99,0.57,-254.80,-79.90,-92.60,163.18
20:31:10:568,0.02,-0.01,-0.99,0.57,-255.00,-78.60,-91.70,162.90
20:31:11:122,0.02,-0.01,-0.99,0.57,-256.10,-78.20,-95.50,164.14
20:31:11:679,0.02,-0.00,-0.99,0.57,-256.40,-78.70,-91.40,163.59
20:31:12:230,0.02,-0.02,-0.99,0.57,-255.20,-79.20,-95.00,163.73
20:31:12:784,0.02,-0.01,-0.99,0.57,-254.10,-79.70,-91.60,162.59
20:31:13:338,0.03,-0.02,-0.99,0.57,-255.50,-78.30,-94.80,163.71
20:31:13:892,0.02,-0.01,-0.99,0.57,-255.10,-78.70,-93.30,163.27
20:31:14:446,0.02,-0.01,-0.99,0.57,-255.40,-80.30,-92.60,163.56
20:31:15:000,0.02,-0.01,-0.99,0.57,-253.60,-78.10,-94.90,162.70
20:31:15:555,0.02,-0.01,-0.99,0.57,-254.90,-79.80,-92.20,163.14
20:31:16:108,0.02,-0.01,-1.00,0.58,-254.70,-78.70,-92.60,162.93
20:31:16:662,0.03,-0.01,-1.00,0.58,-256.00,-79.40,-91.50,163.52
20:31:17:216,0.02,-0.01,-0.99,0.57,-255.20,-79.30,-93.00,163.37
20:31:17:770,0.02,-0.01,-0.99,0.57,-255.20,-79.50,-93.80,163.55
20:31:18:324,0.02,-0.01,-1.00,0.58,-255.20,-79.80,-94.30,163.69
20:31:18:878,0.02,-0.01,-1.00,0.57,-255.30,-79.80,-94.40,163.77
20:31:19:432,0.02,-0.01,-1.00,0.57,-255.80,-79.70,-92.90,163.72
20:31:19:986,0.03,-0.01,-0.99,0.57,-254.70,-79.70,-93.30,163.23
20:31:20:540,0.02,-0.01,-1.00,0.58,-254.90,-78.50,-92.40,162.97
20:31:21:094,0.02,-0.01,-1.00,0.58,-255.80,-79.80,-93.80,163.91
20:31:21:648,0.02,-0.01,-0.99,0.57,-255.40,-78.20,-92.10,163.12
20:31:22:205,0.02,-0.01,-0.99,0.57,-254.30,-77.00,-92.20,162.38
20:31:22:756,0.02,-0.01,-1.00,0.58,-255.10,-78.70,-92.90,163.20
20:31:23:310,0.03,-0.01,-1.00,0.58,-255.00,-78.60,-90.80,162.73
20:31:23:864,0.02,-0.01,-0.99,0.57,-255.20,-78.80,-90.90,162.89
20:31:24:418,0.03,-0.01,-0.99,0.57,-254.80,-77.40,-93.40,162.93
20:31:24:972,0.02,-0.02,-1.00,0.58,-255.40,-77.20,-92.50,163.04
20:31:25:526,0.02,-0.01,-0.99,0.57,-256.40,-78.70,-93.40,163.97
20:31:26:080,0.02,-0.01,-0.99,0.57,-255.50,-78.70,-90.70,162.99
20:31:26:634,0.02,-0.01,-1.00,0.58,-255.60,-79.80,-92.70,163.60
20:31:27:188,0.02,-0.01,-0.99,0.57,-256.20,-79.40,-93.80,164.05
20:31:27:742,0.02,-0.01,-0.99,0.57,-254.30,-77.60,-91.20,162.28
20:31:28:296,0.02,-0.01,-0.99,0.57,-256.00,-78.70,-93.50,163.78
20:31:28:850,0.02,-0.02,-1.00,0.58,-254.50,-77.90,-93.60,162.89
20:31:29:404,0.02,-0.01,-0.99,0.57,-255.10,-79.60,-93.50,163.46
20:31:29:958,0.02,-0.01,-0.99,0.57,-254.90,-80.40,-93.80,163.54
20:31:30:512,0.02,-0.01,-1.00,0.58,-254.60,-78.50,-93.10,162.94
20:31:31:066,0.03,-0.01,-0.99,0.57,-255.40,-79.30,-92.20,163.32
20:31:31:620,0.02,-0.01,-0.99,0.57,-256.00,-78.30,-88.40,162.77
20:31:32:174,0.02,-0.02,-1.00,0.58,-254.70,-79.40,-94.20,163.35
20:31:32:728,0.02,-0.01,-0.99,0.57,-255.70,-79.70,-92.20,163.54
20:31:33:282,0.03,-0.02,-1.00,0.58,-255.40,-79.10,-92.30,163.30
20:31:33:836,0.02,-0.01,-0.99,0.57,-255.50,-80.30,-92.80,163.65
20:31:34:390,0.02,-0.01,-0.99,0.57,-256.40,-79.10,-92.70,163.90
20:31:34:944,0.02,-0.02,-1.00,0.58,-255.90,-79.20,-92.90,163.69
20:31:35:498,0.02,-0.01,-0.99,0.57,-254.80,-79.20,-92.90,163.12
20:31:36:052,0.02,-0.01,-0.99,0.57,-254.40,-78.90,-92.20,162.73
20:31:36:606,0.02,-0.01,-1.02,0.59,-255.00,-79.20,-90.80,162.83
20:31:37:160,0.02,-0.01,-0.99,0.57,-254.20,-79.40,-92.30,162.73
20:31:37:714,0.02,-0.01,-1.00,0.58,-255.10,-79.40,-93.20,163.37
20:31:38:268,0.02,-0.01,-1.00,0.58,-256.60,-78.40,-92.40,163.84
20:31:38:822,0.02,-0.01,-0.99,0.57,-256.80,-79.40,-92.60,164.14
20:31:39:376,0.02,-0.01,-1.00,0.58,-255.70,-78.60,-94.10,163.72
20:31:39:930,0.02,-0.01,-1.00,0.58,-254.90,-77.90,-91.60,162.72
20:31:40:484,0.02,-0.01,-0.99,0.57,-255.40,-78.90,-93.70,163.54
20:31:41:038,0.02,-0.01,-0.99,0.57,-254.90,-79.90,-91.60,163.04
20:31:41:592,0.02,-0.02,-1.00,0.58,-253.80,-78.20,-93.00,162.46
20:31:42:146,0.02,-0.01,-0.99,0.57,-256.20,-79.50,-91.60,163.66
20:31:42:700,0.03,-0.01,-1.00,0.58,-256.40,-79.30,-93.60,164.10
20:31:43:255,0.02,-0.01,-0.99,0.57,-255.90,-79.40,-91.30,163.43
20:31:43:808,0.02,-0.01,-1.00,0.58,-255.60,-80.00,-93.50,163.78
20:31:44:362,0.02,-0.01,-0.99,0.57,-255.50,-78.10,-91.00,162.95
20:31:44:916,0.03,-0.01,-0.99,0.57,-256.00,-80.10,-92.80,163.87
20:31:45:470,0.01,-0.01,-1.00,0.57,-256.60,-79.00,-92.10,163.88
20:31:46:024,0.02,-0.01,-1.00,0.57,-256.30,-78.60,-91.70,163.58
20:31:46:578,0.03,-0.01,-0.99,0.57,-255.40,-78.40,-93.60,163.44
20:31:47:132,0.02,-0.01,-1.00,0.58,-255.40,-78.80,-94.00,163.58
20:31:47:686,0.02,-0.01,-0.99,0.57,-255.10,-78.60,-92.00,163.01
20:31:48:240,0.02,-0.01,-1.00,0.58,-253.80,-79.50,-93.90,162.84
20:31:48:794,0.02,-0.01,-0.99,0.57,-256.00,-79.00,-92.90,163.71
20:31:49:348,0.02,-0.01,-1.00,0.58,-255.00,-78.30,-91.50,162.82
20:31:49:902,0.03,-0.01,-1.00,0.58,-255.10,-79.20,-93.40,163.37
20:31:50:456,0.02,-0.01,-1.00,0.57,-255.70,-78.50,-93.50,163.59
20:31:51:010,0.02,-0.01,-0.99,0.57,-256.20,-78.50,-91.30,163.44
20:31:51:564,0.02,-0.01,-1.00,0.58,-256.00,-78.30,-92.20,163.47
20:31:52:118,0.03,-0.01,-0.99,0.57,-256.00,-78.60,-93.60,163.78
20:31:52:672,0.02,-0.01,-0.99,0.57,-255.40,-79.50,-92.30,163.37
20:31:53:226,0.03,-0.01,-1.00,0.58,-255.20,-78.70,-92.20,163.12
20:31:53:780,0.02,-0.01,-0.99,0.57,-255.10,-80.50,-91.90,163.30
20:31:54:334,0.02,-0.01,-0.99,0.57,-253.90,-78.60,-92.90,162.56
20:31:54:888,0.02,-0.01,-0.99,0.57,-254.30,-78.10,-92.20,162.55
20:31:55:450,0.02,-0.01,-0.99,0.57,-256.10,-78.40,-93.00,163.69
20:31:55:996,0.01,-0.01,-0.99,0.57,-254.40,-78.70,-92.70,162.79
20:31:56:550,0.03,-0.01,-0.99,0.57,-255.30,-79.90,-91.10,163.16
20:31:57:104,0.02,-0.00,-0.99,0.57,-255.70,-79.30,-92.30,163.49
20:31:57:658,0.02,-0.02,-1.00,0.58,-256.30,-77.80,-92.00,163.51
20:31:58:214,0.03,-0.01,-1.00,0.58,-254.90,-79.00,-92.50,163.07
20:31:58:766,0.02,-0.01,-0.99,0.57,-255.20,-78.50,-93.80,163.39
20:31:59:320,0.03,-0.01,-0.99,0.57,-254.60,-79.10,-94.20,163.25
20:31:59:874,0.02,-0.01,-0.97,0.56,-255.60,-78.70,-93.50,163.57
20:32:00:428,0.02,-0.01,-0.99,0.57,-254.80,-79.80,-91.60,162.97
20:32:00:982,0.02,-0.01,-0.98,0.57,-255.20,-79.40,-91.00,163.01
20:32:01:536,0.02,-0.01,-0.99,0.57,-255.30,-79.80,-93.00,163.50
20:32:02:090,0.02,-0.02,-1.00,0.58,-255.30,-79.20,-93.60,163.52
20:32:02:644,0.02,-0.01,-0.99,0.57,-256.60,-77.90,-92.70,163.81
20:32:03:198,0.02,-0.01,-0.99,0.57,-255.90,-80.30,-91.50,163.61
20:32:03:752,0.02,-0.01,-0.99,0.57,-255.30,-77.90,-94.10,163.40
20:32:04:306,0.02,-0.01,-0.99,0.57,-256.30,-78.90,-93.50,163.97
20:32:04:860,0.02,-0.01,-1.00,0.57,-255.20,-78.90,-91.30,162.98
20:32:05:414,0.03,-0.01,-0.98,0.57,-255.80,-79.00,-92.00,163.44
20:32:05:968,0.02,-0.01,-0.99,0.57,-255.00,-79.10,-93.60,163.34
20:32:06:522,0.02,-0.01,-1.00,0.57,-255.10,-78.40,-93.20,163.21
20:32:07:076,0.02,-0.01,-0.99,0.57,-256.40,-78.90,-92.90,163.91
20:32:07:630,0.02,-0.01,-0.99,0.57,-256.00,-79.10,-91.70,163.51
20:32:08:184,0.02,-0.01,-0.99,0.57,-255.30,-79.60,-92.50,163.37
20:32:08:743,0.02,-0.01,-1.00,0.58,-254.30,-78.10,-93.20,162.74
20:32:09:292,0.02,-0.01,-0.99,0.57,-254.20,-77.90,-91.80,162.39
20:32:09:846,0.02,-0.01,-1.00,0.58,-255.20,-78.30,-93.20,163.24
20:32:10:400,0.02,-0.01,-0.99,0.57,-255.40,-77.80,-92.20,163.08
20:32:10:955,0.02,-0.01,-0.99,0.57,-254.70,-79.80,-91.00,162.81
20:32:11:508,0.02,-0.01,-0.99,0.57,-253.40,-78.20,-93.60,162.37
20:32:12:062,0.02,-0.01,-0.99,0.57,-255.20,-76.80,-92.60,162.89
20:32:12:617,0.03,-0.01,-0.99,0.57,-255.20,-80.10,-93.20,163.53
20:32:13:170,0.02,-0.01,-0.99,0.57,-254.90,-76.80,-92.30,162.68
20:32:13:724,0.02,-0.02,-0.99,0.57,-255.00,-78.80,-94.80,163.53
20:32:14:279,0.02,-0.01,-1.00,0.57,-255.70,-77.60,-91.80,163.13
20:32:14:832,0.02,-0.01,-1.00,0.58,-255.20,-78.80,-91.70,163.04
20:32:15:387,0.02,-0.01,-1.00,0.58,-255.00,-78.30,-93.30,163.16
20:32:15:941,0.02,-0.01,-1.00,0.58,-256.70,-77.40,-93.90,164.02
20:32:16:494,0.02,-0.01,-0.99,0.57,-255.60,-78.90,-93.70,163.64
20:32:17:049,0.02,-0.01,-1.00,0.58,-254.40,-79.20,-92.40,162.82
20:32:17:603,0.02,-0.02,-0.99,0.57,-256.10,-78.50,-94.00,163.90
20:32:18:157,0.02,-0.01,-0.99,0.57,-255.80,-78.80,-92.80,163.56
20:32:18:711,0.02,-0.01,-0.99,0.57,-256.30,-77.60,-90.90,163.27
20:32:19:266,0.02,-0.01,-0.99,0.57,-255.20,-79.10,-92.50,163.24
20:32:19:819,0.02,-0.01,-1.00,0.58,-255.90,-77.80,-92.70,163.43
20:32:20:373,0.02,-0.02,-1.00,0.58,-255.50,-77.00,-92.10,162.98
20:32:20:927,0.03,-0.01,-0.99,0.57,-255.20,-78.80,-92.30,163.15
20:32:21:481,0.02,-0.01,-1.00,0.58,-254.60,-77.40,-93.60,162.86
20:32:22:035,0.02,-0.01,-0.99,0.57,-254.80,-78.10,-93.90,163.14
20:32:22:589,0.02,-0.01,-1.00,0.58,-255.20,-79.10,-90.30,162.83
20:32:23:143,0.02,-0.01,-0.99,0.57,-255.70,-79.50,-94.20,163.89
20:32:23:697,0.02,-0.01,-0.99,0.57,-255.10,-78.70,-93.30,163.27
20:32:24:251,0.02,-0.01,-0.99,0.57,-256.60,-77.60,-93.80,163.98
20:32:24:805,0.02,-0.01,-0.99,0.57,-255.90,-78.30,-95.50,164.05
20:32:25:359,0.02,-0.01,-0.99,0.57,-254.90,-77.90,-91.70,162.74
20:32:25:913,0.02,-0.01,-1.00,0.58,-254.00,-79.30,-93.70,162.87
20:32:26:467,0.02,-0.01,-0.99,0.57,-253.80,-79.00,-93.50,162.68
20:32:27:021,0.02,-0.01,-0.99,0.57,-255.90,-79.10,-93.20,163.74
20:32:27:575,0.02,-0.01,-1.00,0.58,-255.60,-78.90,-92.80,163.47
20:32:28:129,0.03,-0.01,-0.99,0.57,-256.50,-78.40,-91.80,163.67
20:32:28:683,0.02,-0.01,-0.99,0.57,-254.90,-80.20,-91.10,163.00
20:32:29:237,0.02,-0.02,-0.99,0.57,-256.10,-78.10,-91.70,163.40
20:32:29:791,0.02,-0.01,-0.99,0.57,-254.70,-79.50,-90.80,162.72
20:32:30:345,0.03,-0.02,-0.99,0.57,-255.90,-79.60,-93.00,163.78
20:32:30:899,0.02,-0.01,-1.00,0.58,-256.40,-78.60,-94.20,164.11
20:32:31:453,0.02,-0.02,-1.00,0.58,-256.00,-77.80,-90.00,162.98
20:32:32:007,0.03,-0.02,-1.01,0.58,-254.40,-78.60,-92.80,162.80
20:32:32:561,0.02,-0.01,-1.00,0.58,-255.90,-79.80,-92.50,163.72
20:32:33:115,0.02,-0.01,-0.99,0.57,-254.80,-78.60,-91.80,162.82
20:32:33:669,0.02,-0.02,-1.00,0.58,-254.90,-77.70,-91.80,162.73
20:32:34:223,0.02,-0.01,-1.00,0.57,-255.00,-79.60,-93.20,163.35
20:32:34:777,0.02,-0.01,-0.99,0.57,-255.50,-79.10,-92.90,163.47
20:32:35:331,0.02,-0.01,-0.99,0.57,-255.70,-79.30,-91.90,163.42
20:32:35:885,0.02,-0.01,-1.00,0.58,-255.00,-78.60,-94.20,163.38
20:32:36:439,0.03,-0.01,-0.99,0.57,-256.40,-79.00,-91.30,163.62
20:32:36:993,0.02,-0.01,-1.00,0.58,-255.80,-79.50,-92.20,163.56
20:32:37:547,0.02,-0.01,-0.99,0.57,-255.80,-79.00,-93.50,163.72
20:32:38:101,0.02,-0.01,-1.00,0.58,-256.20,-78.70,-92.90,163.77
20:32:38:655,0.03,-0.01,-1.00,0.58,-255.10,-80.40,-92.40,163.38
20:32:39:209,0.03,-0.01,-1.00,0.58,-255.30,-78.00,-91.00,162.83
20:32:39:763,0.02,-0.01,-0.99,0.57,-254.70,-79.30,-92.80,163.07
20:32:40:317,0.03,-0.02,-1.00,0.58,-256.90,-79.30,-95.00,164.63
20:32:40:871,0.02,-0.01,-1.00,0.58,-256.00,-80.50,-92.00,163.79
20:32:41:425,0.02,-0.01,-1.00,0.57,-255.50,-79.30,-90.90,163.13
20:32:41:979,0.02,-0.01,-1.00,0.57,-254.90,-78.50,-92.40,162.97
20:32:42:533,0.02,-0.01,-1.00,0.57,-256.50,-78.70,-92.30,163.81
20:32:43:087,0.02,-0.00,-0.99,0.57,-254.70,-77.90,-93.10,162.90
20:32:43:641,0.02,-0.02,-1.00,0.58,-256.80,-81.00,-91.40,164.18
20:32:44:195,0.02,-0.01,-1.00,0.58,-254.80,-79.20,-91.40,162.84
20:32:44:753,0.02,-0.01,-0.99,0.57,-255.50,-79.00,-92.20,163.32
20:32:45:303,0.03,-0.01,-0.99,0.57,-255.50,-79.10,-92.40,163.38
20:32:45:857,0.02,-0.01,-1.00,0.58,-256.00,-78.60,-93.00,163.67
20:32:46:411,0.02,-0.01,-1.00,0.58,-254.70,-79.40,-91.90,162.91
20:32:46:965,0.02,-0.01,-0.99,0.57,-255.10,-79.70,-90.40,162.89
20:32:47:519,0.02,-0.01,-0.99,0.57,-256.80,-78.40,-91.50,163.77
20:32:48:073,0.02,-0.01,-0.99,0.57,-256.50,-79.40,-93.70,164.19
20:32:48:627,0.02,-0.01,-1.00,0.58,-255.20,-78.80,-93.00,163.28
20:32:49:181,0.02,-0.01,-1.00,0.58,-257.00,-79.10,-93.40,164.35
20:32:49:735,0.02,-0.01,-0.99,0.57,-253.60,-78.50,-91.80,162.18
20:32:50:289,0.02,-0.02,-0.99,0.57,-255.80,-80.80,-92.60,163.85
20:32:50:843,0.02,-0.01,-0.99,0.57,-254.80,-79.50,-92.60,163.11
20:32:51:397,0.02,-0.02,-1.00,0.58,-254.40,-79.40,-93.90,163.14
20:32:51:951,0.02,-0.01,-0.99,0.57,-255.60,-79.30,-92.30,163.44
20:32:52:505,0.02,-0.01,-0.99,0.57,-255.90,-78.70,-93.60,163.75
20:32:53:059,0.02,-0.02,-1.00,0.58,-255.90,-78.60,-93.80,163.77
20:32:53:613,0.03,-0.01,-1.00,0.58,-256.70,-79.70,-93.10,164.23
20:32:54:167,0.03,-0.04,-0.99,0.57,-255.10,-79.80,-92.90,163.38
20:32:54:721,0.02,-0.01,-0.99,0.57,-255.20,-78.40,-91.20,162.88
20:32:55:279,0.03,-0.01,-1.00,0.58,-255.10,-79.20,-90.30,162.79
20:32:55:829,0.03,-0.01,-1.00,0.58,-255.60,-79.90,-92.50,163.58
20:32:56:383,0.02,-0.01,-0.99,0.57,-256.40,-79.90,-90.90,163.69
20:32:56:937,0.02,-0.01,-1.00,0.58,-255.40,-79.40,-89.10,162.76
20:32:57:491,0.02,-0.01,-0.99,0.57,-256.00,-80.20,-92.50,163.83
20:32:58:045,0.02,-0.01,-1.00,0.58,-256.60,-78.30,-93.90,164.11
20:32:58:599,0.02,-0.01,-1.00,0.58,-255.20,-80.20,-92.80,163.47
20:32:59:153,0.02,-0.01,-0.99,0.57,-255.80,-79.90,-92.40,163.66
20:32:59:707,0.02,-0.01,-1.01,0.58,-255.00,-80.00,-92.60,163.30
20:33:00:261,0.02,-0.02,-0.99,0.57,-255.80,-80.20,-92.90,163.80
20:33:00:815,0.02,-0.01,-1.01,0.58,-255.60,-78.90,-92.90,163.49
20:33:01:369,0.02,-0.01,-1.00,0.58,-255.90,-77.90,-92.20,163.35
20:33:01:923,0.02,-0.01,-1.00,0.58,-255.40,-78.80,-93.90,163.56
20:33:02:477,0.02,-0.01,-1.00,0.58,-254.60,-79.10,-91.00,162.64
20:33:03:031,0.02,-0.01,-1.00,0.57,-256.10,-78.20,-94.00,163.85
20:33:03:585,0.03,-0.02,-0.99,0.57,-254.00,-79.00,-92.40,162.58
20:33:04:139,0.02,-0.01,-0.99,0.57,-254.40,-78.20,-92.00,162.58
